"No.","Time","Source","Destination","Protocol","Length","Info"
"1237","96.291995","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=308861 Ack=5869 Win=23205 Len=1380"
"1238","96.292001","128.3.161.193","131.243.29.227","TCP","1075","ncp > 1032 [ACK] Seq=310241 Ack=5869 Win=23205 Len=1021"
"1240","96.519356","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=5869 Ack=296441 Win=64860 Len=0"
"1241","96.521230","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=311262 Ack=5869 Win=23205 Len=1380"
"1242","96.521355","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=312642 Ack=5869 Win=23205 Len=1380"
"1243","96.521362","128.3.161.193","131.243.29.227","TCP","162","ncp > 1032 [ACK] Seq=314022 Ack=5869 Win=23205 Len=108"
"1246","96.694749","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=5869 Ack=299201 Win=64860 Len=0"
"1247","96.696623","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=314130 Ack=5869 Win=23205 Len=1380"
"1248","96.696748","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=315510 Ack=5869 Win=23205 Len=1380"
"1249","96.696757","128.3.161.193","131.243.29.227","TCP","161","ncp > 1032 [ACK] Seq=316890 Ack=5869 Win=23205 Len=107"
"1250","96.879639","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=5869 Ack=301961 Win=64860 Len=0"
"1251","96.881885","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=316997 Ack=5869 Win=23205 Len=1380"
"1252","96.881893","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=318377 Ack=5869 Win=23205 Len=1380"
"1253","96.881899","128.3.161.193","131.243.29.227","TCP","161","ncp > 1032 [ACK] Seq=319757 Ack=5869 Win=23205 Len=107"
"1254","97.063773","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=5869 Ack=304721 Win=64860 Len=0"
"1255","97.065648","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=319864 Ack=5869 Win=23205 Len=1380"
"1256","97.065897","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=321244 Ack=5869 Win=23205 Len=1380"
"1257","97.065904","128.3.161.193","131.243.29.227","TCP","160","ncp > 1032 [ACK] Seq=322624 Ack=5869 Win=23205 Len=106"
"1258","97.249285","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=5869 Ack=307481 Win=64860 Len=0"
"1259","97.251158","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=322730 Ack=5869 Win=23205 Len=1380"
"1260","97.251283","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=324110 Ack=5869 Win=23205 Len=1380"
"1261","97.251289","128.3.161.193","131.243.29.227","TCP","159","ncp > 1032 [ACK] Seq=325490 Ack=5869 Win=23205 Len=105"
"1262","97.432547","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=5869 Ack=310241 Win=64860 Len=0"
"1263","97.433796","128.3.161.193","131.243.29.227","TCP","926","ncp > 1032 [PSH, ACK] Seq=325595 Ack=5869 Win=23205 Len=872"
"1267","97.745981","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1262#1] 1032 > ncp [ACK] Seq=5869 Ack=310241 Win=64860 Len=0 SLE=312642 SRE=314022"
"1269","97.747979","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1262#2] 1032 > ncp [ACK] Seq=5869 Ack=310241 Win=64860 Len=0 SLE=312642 SRE=314130"
"1271","97.928744","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1262#3] 1032 > ncp [ACK] Seq=5869 Ack=310241 Win=64860 Len=0 SLE=312642 SRE=315510"
"1272","97.930493","128.3.161.193","131.243.29.227","TCP","1434","[TCP Fast Retransmission] ncp > 1032 [ACK] Seq=310241 Ack=5869 Win=23205 Len=1380"
"1273","97.930499","128.3.161.193","131.243.29.227","TCP","1075","[TCP Retransmission] ncp > 1032 [ACK] Seq=311621 Ack=5869 Win=23205 Len=1021"
"1274","97.930618","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1262#4] 1032 > ncp [ACK] Seq=5869 Ack=310241 Win=64860 Len=0 SLE=312642 SRE=316890"
"1275","97.948357","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1262#5] 1032 > ncp [ACK] Seq=5869 Ack=310241 Win=64860 Len=0 SLE=312642 SRE=316997"
"1276","98.007571","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1262#6] 1032 > ncp [ACK] Seq=5869 Ack=310241 Win=64860 Len=0 SLE=312642 SRE=318377"
"1277","98.133619","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1262#7] 1032 > ncp [ACK] Seq=5869 Ack=310241 Win=64860 Len=0 SLE=312642 SRE=319757"
"1278","98.135492","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1262#8] 1032 > ncp [ACK] Seq=5869 Ack=310241 Win=64860 Len=0 SLE=312642 SRE=319864"
"1280","98.316881","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1262#9] 1032 > ncp [ACK] Seq=5869 Ack=310241 Win=64860 Len=0 SLE=312642 SRE=321244"
"1281","98.319255","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1262#10] 1032 > ncp [ACK] Seq=5869 Ack=310241 Win=64860 Len=0 SLE=312642 SRE=322624"
"1282","98.336620","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1262#11] 1032 > ncp [ACK] Seq=5869 Ack=310241 Win=64860 Len=0 SLE=312642 SRE=322730"
"1283","98.397707","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1262#12] 1032 > ncp [ACK] Seq=5869 Ack=310241 Win=64860 Len=0 SLE=312642 SRE=324110"
"1285","98.523756","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1262#13] 1032 > ncp [ACK] Seq=5869 Ack=310241 Win=64860 Len=0 SLE=312642 SRE=325490"
"1286","98.524130","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1262#14] 1032 > ncp [ACK] Seq=5869 Ack=310241 Win=64860 Len=0 SLE=312642 SRE=325595"
"1289","98.643932","131.243.29.227","128.3.161.193","TCP","66","[TCP Dup ACK 1262#15] 1032 > ncp [ACK] Seq=5869 Ack=310241 Win=64860 Len=0 SLE=312642 SRE=326467"
"1294","98.782097","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=5869 Ack=326467 Win=64860 Len=0"
"1295","98.789093","131.243.29.227","128.3.161.193","TCP","99","1032 > ncp [PSH, ACK] Seq=5869 Ack=326467 Win=64860 Len=45"
"1296","98.790218","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=326467 Ack=5914 Win=23160 Len=0"
"1297","98.790343","128.3.161.193","131.243.29.227","TCP","152","ncp > 1032 [PSH, ACK] Seq=326467 Ack=5914 Win=23160 Len=98"
"1298","98.838813","131.243.29.227","128.3.161.193","TCP","90","1032 > ncp [PSH, ACK] Seq=5914 Ack=326565 Win=64762 Len=36"
"1299","98.839688","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=326565 Ack=5950 Win=23124 Len=0"
"1300","98.840562","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=326565 Ack=5950 Win=23124 Len=1380"
"1301","98.840686","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=327945 Ack=5950 Win=23124 Len=1380"
"1302","98.840937","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=329325 Ack=5950 Win=23124 Len=1380"
"1303","98.841062","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=330705 Ack=5950 Win=23124 Len=1380"
"1304","98.841187","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=332085 Ack=5950 Win=23124 Len=1380"
"1305","98.841437","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=333465 Ack=5950 Win=23124 Len=1380"
"1306","98.841442","128.3.161.193","131.243.29.227","TCP","1092","ncp > 1032 [ACK] Seq=334845 Ack=5950 Win=23124 Len=1038"
"1307","99.059678","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=5950 Ack=329325 Win=64860 Len=0"
"1308","99.061552","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=335883 Ack=5950 Win=23124 Len=1380"
"1309","99.061677","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=337263 Ack=5950 Win=23124 Len=1380"
"1310","99.061682","128.3.161.193","131.243.29.227","TCP","258","ncp > 1032 [ACK] Seq=338643 Ack=5950 Win=23124 Len=204"
"1311","99.241816","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=5950 Ack=332085 Win=64860 Len=0"
"1312","99.243690","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=338847 Ack=5950 Win=23124 Len=1380"
"1313","99.243815","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=340227 Ack=5950 Win=23124 Len=1380"
"1314","99.243821","128.3.161.193","131.243.29.227","TCP","254","ncp > 1032 [ACK] Seq=341607 Ack=5950 Win=23124 Len=200"
"1317","99.425828","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=5950 Ack=334845 Win=64860 Len=0"
"1318","99.427827","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=341807 Ack=5950 Win=23124 Len=1380"
"1319","99.427953","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=343187 Ack=5950 Win=23124 Len=1380"
"1320","99.427959","128.3.161.193","131.243.29.227","TCP","249","ncp > 1032 [ACK] Seq=344567 Ack=5950 Win=23124 Len=195"
"1321","99.610841","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=5950 Ack=337263 Win=64860 Len=0"
"1322","99.612965","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=344762 Ack=5950 Win=23124 Len=1380"
"1323","99.612971","128.3.161.193","131.243.29.227","TCP","1284","ncp > 1032 [ACK] Seq=346142 Ack=5950 Win=23124 Len=1230"
"1326","99.741762","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=5950 Ack=338847 Win=64860 Len=0"
"1327","99.743510","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=347372 Ack=5950 Win=23124 Len=1380"
"1328","99.743516","128.3.161.193","131.243.29.227","TCP","446","ncp > 1032 [ACK] Seq=348752 Ack=5950 Win=23124 Len=392"
"1331","99.927897","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=5950 Ack=341607 Win=64860 Len=0"
"1332","99.929646","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=349144 Ack=5950 Win=23124 Len=1380"
"1333","99.929770","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=350524 Ack=5950 Win=23124 Len=1380"
"1334","99.929777","128.3.161.193","131.243.29.227","TCP","238","ncp > 1032 [ACK] Seq=351904 Ack=5950 Win=23124 Len=184"
"1335","100.011346","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=5950 Ack=343187 Win=64860 Len=0"
"1336","100.013220","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=352088 Ack=5950 Win=23124 Len=1380"
"1337","100.013226","128.3.161.193","131.243.29.227","TCP","435","ncp > 1032 [ACK] Seq=353468 Ack=5950 Win=23124 Len=381"
"1338","100.144264","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=5950 Ack=344762 Win=64860 Len=0"
"1339","100.146013","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=353849 Ack=5950 Win=23124 Len=1380"
"1340","100.146020","128.3.161.193","131.243.29.227","TCP","427","ncp > 1032 [ACK] Seq=355229 Ack=5950 Win=23124 Len=373"
"1342","100.329026","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=5950 Ack=347372 Win=64860 Len=0"
"1343","100.331150","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=355602 Ack=5950 Win=23124 Len=1380"
"1344","100.331275","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=356982 Ack=5950 Win=23124 Len=1380"
"1345","100.331282","128.3.161.193","131.243.29.227","TCP","79","ncp > 1032 [ACK] Seq=358362 Ack=5950 Win=23124 Len=25"
"1347","100.513414","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=5950 Ack=349144 Win=64860 Len=0"
"1348","100.514788","128.3.161.193","131.243.29.227","TCP","1018","ncp > 1032 [PSH, ACK] Seq=358387 Ack=5950 Win=23124 Len=964"
"1349","100.700799","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=5950 Ack=351904 Win=64860 Len=0"
"1350","100.733779","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=5950 Ack=353468 Win=64860 Len=0"
"1353","100.828721","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=5950 Ack=355229 Win=64860 Len=0"
"1354","100.989248","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=5950 Ack=355602 Win=64487 Len=0"
"1355","101.033471","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=5950 Ack=358362 Win=64860 Len=0"
"1356","101.164516","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=5950 Ack=359351 Win=63871 Len=0"
"1357","101.169388","131.243.29.227","128.3.161.193","TCP","99","1032 > ncp [PSH, ACK] Seq=5950 Ack=359351 Win=63871 Len=45"
"1358","101.170762","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=359351 Ack=5995 Win=23079 Len=0"
"1359","101.170767","128.3.161.193","131.243.29.227","TCP","146","ncp > 1032 [PSH, ACK] Seq=359351 Ack=5995 Win=23079 Len=92"
"1360","101.219232","131.243.29.227","128.3.161.193","TCP","90","1032 > ncp [PSH, ACK] Seq=5995 Ack=359443 Win=63779 Len=36"
"1361","101.219982","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=359443 Ack=6031 Win=23043 Len=0"
"1362","101.220981","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=359443 Ack=6031 Win=23043 Len=1380"
"1363","101.221232","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=360823 Ack=6031 Win=23043 Len=1380"
"1364","101.221237","128.3.161.193","131.243.29.227","TCP","1408","ncp > 1032 [PSH, ACK] Seq=362203 Ack=6031 Win=23043 Len=1354"
"1367","101.437598","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6031 Ack=362203 Win=64860 Len=0"
"1368","101.613616","131.243.29.227","128.3.161.193","TCP","93","1032 > ncp [PSH, ACK] Seq=6031 Ack=363557 Win=63506 Len=39"
"1369","101.615242","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=363557 Ack=6070 Win=23004 Len=0"
"1370","101.615366","128.3.161.193","131.243.29.227","TCP","79","ncp > 1032 [PSH, ACK] Seq=363557 Ack=6070 Win=23004 Len=25"
"1371","101.654341","131.243.29.227","128.3.161.193","TCP","90","1032 > ncp [PSH, ACK] Seq=6070 Ack=363582 Win=63481 Len=36"
"1372","101.655341","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=363582 Ack=6106 Win=22968 Len=0"
"1373","101.656341","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=363582 Ack=6106 Win=22968 Len=1380"
"1374","101.656347","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=364962 Ack=6106 Win=22968 Len=1380"
"1375","101.656590","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=366342 Ack=6106 Win=22968 Len=1380"
"1376","101.656715","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=367722 Ack=6106 Win=22968 Len=1380"
"1377","101.656840","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=369102 Ack=6106 Win=22968 Len=1380"
"1378","101.656965","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=370482 Ack=6106 Win=22968 Len=1380"
"1379","101.657090","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=371862 Ack=6106 Win=22968 Len=1380"
"1380","101.657215","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=373242 Ack=6106 Win=22968 Len=1380"
"1381","101.657340","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=374622 Ack=6106 Win=22968 Len=1380"
"1382","101.657346","128.3.161.193","131.243.29.227","TCP","415","ncp > 1032 [ACK] Seq=376002 Ack=6106 Win=22968 Len=361"
"1385","101.874588","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6106 Ack=366342 Win=64860 Len=0"
"1386","101.876333","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=376363 Ack=6106 Win=22968 Len=1380"
"1387","101.876456","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=377743 Ack=6106 Win=22968 Len=1380"
"1388","101.876462","128.3.161.193","131.243.29.227","TCP","203","ncp > 1032 [ACK] Seq=379123 Ack=6106 Win=22968 Len=149"
"1389","102.055721","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6106 Ack=369102 Win=64860 Len=0"
"1390","102.057595","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=379272 Ack=6106 Win=22968 Len=1380"
"1391","102.057720","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=380652 Ack=6106 Win=22968 Len=1380"
"1392","102.057726","128.3.161.193","131.243.29.227","TCP","201","ncp > 1032 [ACK] Seq=382032 Ack=6106 Win=22968 Len=147"
"1393","102.238858","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6106 Ack=371862 Win=64860 Len=0"
"1394","102.240607","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=382179 Ack=6106 Win=22968 Len=1380"
"1395","102.240733","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=383559 Ack=6106 Win=22968 Len=1380"
"1396","102.240738","128.3.161.193","131.243.29.227","TCP","199","ncp > 1032 [ACK] Seq=384939 Ack=6106 Win=22968 Len=145"
"1397","102.420373","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6106 Ack=374622 Win=64860 Len=0"
"1398","102.422247","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=385084 Ack=6106 Win=22968 Len=1380"
"1399","102.422372","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=386464 Ack=6106 Win=22968 Len=1380"
"1400","102.422378","128.3.161.193","131.243.29.227","TCP","198","ncp > 1032 [ACK] Seq=387844 Ack=6106 Win=22968 Len=144"
"1401","102.595266","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6106 Ack=376363 Win=64860 Len=0"
"1402","102.597265","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=387988 Ack=6106 Win=22968 Len=1380"
"1403","102.597271","128.3.161.193","131.243.29.227","TCP","557","ncp > 1032 [ACK] Seq=389368 Ack=6106 Win=22968 Len=503"
"1404","102.779154","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6106 Ack=379123 Win=64860 Len=0"
"1405","102.780779","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=389871 Ack=6106 Win=22968 Len=1380"
"1406","102.780903","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=391251 Ack=6106 Win=22968 Len=1380"
"1407","102.780909","128.3.161.193","131.243.29.227","TCP","194","ncp > 1032 [ACK] Seq=392631 Ack=6106 Win=22968 Len=140"
"1408","102.848486","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6106 Ack=380652 Win=64860 Len=0"
"1409","102.850484","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=392771 Ack=6106 Win=22968 Len=1380"
"1410","102.850491","128.3.161.193","131.243.29.227","TCP","342","ncp > 1032 [ACK] Seq=394151 Ack=6106 Win=22968 Len=288"
"1411","102.989525","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6106 Ack=382179 Win=64860 Len=0"
"1412","102.991399","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=394439 Ack=6106 Win=22968 Len=1380"
"1413","102.991406","128.3.161.193","131.243.29.227","TCP","339","ncp > 1032 [ACK] Seq=395819 Ack=6106 Win=22968 Len=285"
"1414","103.176785","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6106 Ack=384939 Win=64860 Len=0"
"1415","103.177785","128.3.161.193","131.243.29.227","TCP","318","ncp > 1032 [PSH, ACK] Seq=396104 Ack=6106 Win=22968 Len=264"
"1416","103.244370","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6106 Ack=386464 Win=64860 Len=0"
"1417","103.386782","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6106 Ack=387988 Win=64860 Len=0"
"1418","103.571919","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6106 Ack=389871 Win=64860 Len=0"
"1419","103.757181","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6106 Ack=392631 Win=64860 Len=0"
"1420","103.782415","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6106 Ack=394151 Win=64860 Len=0"
"1421","103.897345","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6106 Ack=395819 Win=64860 Len=0"
"1423","103.938070","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6106 Ack=396368 Win=64311 Len=0"
"1424","103.946064","131.243.29.227","128.3.161.193","TCP","108","1032 > ncp [PSH, ACK] Seq=6106 Ack=396368 Win=64311 Len=54"
"1425","103.947189","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=396368 Ack=6160 Win=22914 Len=0"
"1426","103.947194","128.3.161.193","131.243.29.227","TCP","162","ncp > 1032 [PSH, ACK] Seq=396368 Ack=6160 Win=22914 Len=108"
"1427","103.997158","131.243.29.227","128.3.161.193","TCP","90","1032 > ncp [PSH, ACK] Seq=6160 Ack=396476 Win=64203 Len=36"
"1428","103.998283","128.3.161.193","131.243.29.227","TCP","60","ncp > 1032 [ACK] Seq=396476 Ack=6196 Win=22878 Len=0"
"1429","103.998908","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=396476 Ack=6196 Win=22878 Len=1380"
"1430","103.999032","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=397856 Ack=6196 Win=22878 Len=1380"
"1431","103.999157","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=399236 Ack=6196 Win=22878 Len=1380"
"1432","103.999283","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=400616 Ack=6196 Win=22878 Len=1380"
"1433","103.999408","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=401996 Ack=6196 Win=22878 Len=1380"
"1434","103.999532","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=403376 Ack=6196 Win=22878 Len=1380"
"1435","103.999657","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=404756 Ack=6196 Win=22878 Len=1380"
"1436","103.999782","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=406136 Ack=6196 Win=22878 Len=1380"
"1437","103.999907","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=407516 Ack=6196 Win=22878 Len=1380"
"1438","104.000032","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=408896 Ack=6196 Win=22878 Len=1380"
"1439","104.000157","128.3.161.193","131.243.29.227","TCP","1361","ncp > 1032 [ACK] Seq=410276 Ack=6196 Win=22878 Len=1307"
"1440","104.216400","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6196 Ack=399236 Win=64860 Len=0"
"1441","104.218273","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=411583 Ack=6196 Win=22878 Len=1380"
"1442","104.218398","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=412963 Ack=6196 Win=22878 Len=1380"
"1443","104.218404","128.3.161.193","131.243.29.227","TCP","180","ncp > 1032 [ACK] Seq=414343 Ack=6196 Win=22878 Len=126"
"1445","104.400412","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6196 Ack=401996 Win=64860 Len=0"
"1446","104.402287","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=414469 Ack=6196 Win=22878 Len=1380"
"1447","104.402411","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=415849 Ack=6196 Win=22878 Len=1380"
"1448","104.402416","128.3.161.193","131.243.29.227","TCP","179","ncp > 1032 [ACK] Seq=417229 Ack=6196 Win=22878 Len=125"
"1449","104.599666","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6196 Ack=404756 Win=64860 Len=0"
"1450","104.601540","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=417354 Ack=6196 Win=22878 Len=1380"
"1451","104.601547","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=418734 Ack=6196 Win=22878 Len=1380"
"1452","104.601664","128.3.161.193","131.243.29.227","TCP","178","ncp > 1032 [ACK] Seq=420114 Ack=6196 Win=22878 Len=124"
"1453","104.766815","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6196 Ack=407516 Win=64860 Len=0"
"1454","104.768438","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=420238 Ack=6196 Win=22878 Len=1380"
"1455","104.768687","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=421618 Ack=6196 Win=22878 Len=1380"
"1456","104.768693","128.3.161.193","131.243.29.227","TCP","177","ncp > 1032 [ACK] Seq=422998 Ack=6196 Win=22878 Len=123"
"1457","104.950327","131.243.29.227","128.3.161.193","TCP","60","1032 > ncp [ACK] Seq=6196 Ack=410276 Win=64860 Len=0"
"1458","104.952327","128.3.161.193","131.243.29.227","TCP","1434","ncp > 1032 [ACK] Seq=423121 Ack=6196 Win=22878 Len=1380"
