Time,Length
422.659394000,117
422.727227000,60
422.738719000,60
422.743092000,60
422.746963000,60
422.750711000,60
422.755334000,60
422.758457000,60
422.762705000,60
422.766702000,60
422.795061000,60
422.799307000,60
422.803179000,60
422.807427000,60
422.814799000,60
422.819553000,60
422.823544000,60
422.826666000,60
422.830669000,60
422.835036000,60
422.839162000,60
422.843530000,60
422.850651000,60
422.854898000,60
422.858400000,60
422.866891000,1314
422.910740000,1314
422.950590000,1314
422.991316000,1314
423.054776000,1314
423.086884000,1314
423.130856000,1314
423.175328000,1314
423.218678000,1314
423.262775000,1314
423.302751000,1314
423.354844000,1314
423.390323000,1314
423.434801000,1314
423.479019000,1314
423.518744000,1314
423.566966000,1314
423.610445000,1314
423.650540000,1314
423.698635000,1314
423.750478000,1314
423.802697000,1314
423.851044000,1314
423.910761000,1314
423.963349000,1314
424.010695000,1314
424.062914000,1314
424.110652000,1314
424.162236000,1314
424.222569000,1314
424.270413000,1314
424.319292000,1314
424.370603000,1314
424.418949000,1314
424.482909000,1314
424.530629000,1314
424.582599000,1314
424.630944000,1314
424.670545000,1314
424.722763000,1314
424.762490000,1314
424.802465000,1314
424.839066000,1314
424.890790000,1314
424.930891000,1314
424.970861000,1314
425.022581000,1314
425.062807000,1314
425.101789000,1082
425.158122000,117
425.181982000,60
425.225960000,60
425.229953000,60
425.233950000,60
425.237949000,60
425.237954000,60
425.246450000,60
425.249566000,60
425.253939000,60
425.262095000,60
425.285547000,60
425.289792000,60
425.294039000,60
425.301534000,60
425.305657000,60
425.309780000,60
425.314031000,60
425.314155000,60
425.322031000,60
425.326024000,60
425.333765000,60
425.337762000,60
425.343383000,60
425.347131000,60
425.350254000,60
425.358374000,1314
425.390480000,1314
425.442449000,1314
425.482925000,1314
425.523025000,1314
425.570746000,1314
425.610722000,1314
425.650825000,1314
425.702793000,1314
425.746645000,1314
425.784990000,1314
425.828839000,1314
425.869064000,1314
425.913162000,1314
425.962638000,1314
426.002358000,1314
426.042708000,1314
426.119162000,1314
426.150392000,1314
426.194366000,1314
426.238594000,1314
426.298552000,1314
426.346524000,1314
426.385249000,1314
426.429349000,1314
426.472947000,1314
426.517053000,1314
426.558270000,1314
426.602619000,1314
426.646841000,1314
426.687080000,1314
426.730797000,1314
426.775888000,1314
426.818612000,1314
426.874960000,1314
426.918925000,1314
426.962774000,1314
427.006498000,1314
427.046598000,1314
427.090697000,1314
427.134801000,1314
427.178901000,1314
427.223120000,1314
427.267094000,1314
427.310814000,1314
427.351164000,1314
427.394761000,1314
427.438734000,1314
427.475338000,1082
427.486956000,60
427.507067000,117
427.582647000,60
427.586269000,60
427.590644000,60
427.594514000,60
427.594638000,60
427.603023000,60
427.606882000,60
427.610510000,60
427.615501000,60
427.615506000,60
427.646482000,60
427.650730000,60
427.658850000,60
427.666971000,60
427.674715000,60
427.678712000,60
427.686709000,60
427.686958000,60
427.695578000,60
427.695702000,60
427.702449000,60
427.707571000,60
427.711193000,60
427.711199000,60
427.722811000,1314
427.755043000,1314
427.799016000,1314
427.842739000,1314
427.886711000,1314
427.931060000,1314
427.974284000,1314
428.014639000,1314
428.058982000,1314
428.102957000,1314
428.146930000,1314
428.195278000,1314
428.230752000,1314
428.274602000,1314
428.318833000,1314
428.362549000,1314
428.406771000,1314
428.447621000,1314
428.490599000,1314
428.534819000,1314
428.578541000,1314
428.622515000,1314
428.666487000,1314
428.714959000,1314
428.750688000,1314
428.795658000,1314
428.838883000,1314
428.882614000,1314
428.926456000,1314
428.967054000,1314
429.011160000,1314
429.054752000,1314
429.098978000,1314
429.146694000,1314
429.185545000,1314
429.230521000,1314
429.269120000,1314
429.313098000,1314
429.358566000,1314
429.402670000,1314
429.443014000,1314
429.487112000,1314
429.530836000,1314
429.575058000,1314
429.618664000,1314
429.658508000,1314
429.702981000,1314
429.746579000,1314
429.782187000,1082
429.815662000,117
429.855388000,60
429.858261000,60
429.863258000,117
429.939346000,60
429.942835000,60
429.946836000,60
429.950830000,60
429.955202000,60
429.958575000,60
429.962697000,60
429.966321000,60
429.970700000,60
429.974690000,60
430.003048000,60
430.006546000,60
430.010295000,60
430.014666000,60
430.014671000,60
430.018913000,60
430.024535000,60
430.027033000,60
430.031655000,60
430.034910000,60
430.039527000,60
430.047902000,60
430.050894000,60
430.060013000,1314
430.095373000,1314
430.138341000,1314
430.190435000,1314
430.222665000,1314
430.266893000,1314
430.310740000,1314
430.362456000,1314
430.398450000,1314
430.442544000,1314
430.482759000,1314
430.526355000,1314
430.570703000,1314
430.614427000,1314
430.659284000,1314
430.699874000,1314
430.746473000,1314
430.785322000,1314
430.829047000,1314
430.865399000,60
430.877142000,1314
430.920872000,1314
430.962715000,1314
431.006694000,1314
431.050411000,1314
431.094265000,1314
431.138607000,1314
431.178958000,1314
431.223055000,1314
431.266908000,1314
431.310377000,1314
431.354850000,1314
431.394582000,1314
431.438556000,1314
431.482897000,1314
431.526872000,1314
431.570597000,1314
431.614826000,1314
431.655295000,1314
431.698892000,1314
431.746365000,1314
431.785089000,1314
431.828686000,1314
431.873542000,1314
431.917140000,1314
431.958609000,1314
432.002458000,1314
432.046429000,1314
432.091655000,1314
432.126139000,1082
432.159239000,117
432.238814000,60
432.246433000,60
432.250811000,60
432.255677000,60
432.263048000,60
432.266545000,60
432.270674000,60
432.274915000,60
432.275040000,60
432.282411000,60
432.286413000,60
432.290156000,60
432.295028000,60
432.295778000,60
432.303399000,60
432.307396000,60
432.310893000,60
432.318639000,60
432.331007000,60
432.339252000,60
432.342636000,60
432.347872000,60
432.354492000,60
432.361114000,60
432.362737000,1314
432.399217000,1314
432.442689000,1314
432.486790000,1314
432.530886000,1314
432.574859000,1314
432.626576000,1314
432.659808000,1314
432.703904000,1314
432.748129000,1314
432.787729000,1314
432.832076000,1314
432.875676000,1314
432.920024000,1314
432.963749000,1314
433.009344000,1314
433.047821000,1314
433.092061000,1314
433.136267000,1314
433.180364000,1314
433.224338000,1314
433.263813000,1314
433.307789000,1314
433.351887000,1314
433.395608000,1314
433.439707000,1314
433.483682000,1314
433.524281000,1314
433.568269000,1314
433.611978000,1314
433.655718000,1314
433.700049000,1314
433.740150000,1314
433.784122000,1314
433.827845000,1314
433.871945000,1314
433.916168000,1314
433.959892000,1314
433.999866000,1314
434.044216000,1314
434.087813000,1314
434.132039000,1314
434.175759000,1314
434.215737000,1314
434.260096000,1314
434.303682000,1314
434.347905000,1314
434.391888000,1314
434.427357000,1082
434.460962000,117
434.548531000,60
434.556029000,60
434.560033000,60
434.563898000,60
434.571894000,60
434.576140000,60
434.579763000,60
434.584635000,60
434.584640000,60
434.592007000,60
434.596254000,60
434.599876000,60
434.604123000,60
434.604372000,60
434.631998000,60
434.637108000,60
434.639772000,60
434.648223000,60
434.651470000,60
434.655721000,60
434.660590000,60
434.664212000,60
434.664461000,60
434.671708000,60
434.679704000,1314
434.715931000,1314
434.760153000,1314
434.799756000,1314
434.843728000,1314
434.891451000,1314
434.932060000,1314
434.971651000,1314
435.019872000,1314
435.060472000,1314
435.104196000,1314
435.163784000,1314
435.195889000,1314
435.240363000,1314
435.283711000,1314
435.327685000,1314
435.372032000,1314
435.411764000,1314
435.455731000,1314
435.499954000,1314
435.546552000,1314
435.585276000,1314
435.629001000,1314
435.673348000,1314
435.717196000,1314
435.759047000,1314
435.802396000,1314
435.846868000,1314
435.890473000,1314
435.934690000,1314
435.974666000,1314
436.018764000,1314
436.062487000,1314
436.106842000,1314
436.150683000,1314
436.190408000,1314
436.234769000,1314
436.278481000,1314
436.322578000,1314
436.366427000,1314
436.410400000,1314
436.450625000,1314
436.494473000,1314
436.539071000,1314
436.582795000,1314
436.626767000,1314
436.666993000,1314
436.710717000,1314
436.745821000,1082
436.779550000,117
436.874871000,60
436.882988000,60
436.886984000,60
436.894604000,60
436.899479000,60
436.899490000,60
436.907095000,60
436.911219000,60
436.911224000,60
436.918964000,60
436.922836000,60
436.923586000,60
436.930832000,60
436.934954000,60
436.959316000,60
436.967065000,60
436.975181000,60
436.979177000,60
436.983175000,60
436.990796000,60
436.996043000,60
436.999290000,60
436.999295000,60
437.007162000,60
437.014532000,1314
437.046513000,1314
437.090495000,1314
437.134709000,1314
437.178811000,1314
437.222654000,1314
437.266877000,1314
437.306608000,1314
437.350952000,1314
437.394809000,1314
437.438899000,1314
437.482997000,1314
437.522981000,1314
437.566697000,1314
437.610793000,1314
437.654396000,1314
437.698990000,1314
437.746587000,1314
437.785188000,1314
437.829037000,1314
437.868888000,1314
437.912986000,1314
437.958457000,1314
437.998808000,1314
438.042532000,1314
438.087257000,1314
438.130978000,1314
438.174827000,1314
438.218798000,1314
438.259399000,1314
438.302498000,1314
438.346972000,1314
438.390695000,1314
438.435062000,1314
438.474769000,1314
438.518993000,1314
438.562474000,1314
438.606939000,1314
438.650537000,1314
438.695636000,1314
438.734943000,1314
438.779088000,1314
438.822943000,1314
438.866530000,1314
438.910504000,1314
438.950730000,1314
438.995327000,1314
439.038926000,1314
439.074155000,1082
439.106764000,117
439.171969000,60
439.176216000,60
439.178463000,60
439.182714000,60
439.186709000,60
439.190832000,60
439.194704000,60
439.198832000,60
439.202950000,117
439.294146000,60
439.299141000,60
439.303014000,60
439.307013000,60
439.307020000,60
439.311009000,60
439.315006000,60
439.315012000,60
439.323125000,60
439.327383000,60
439.330757000,60
439.335619000,60
439.335627000,60
439.342619000,60
439.346862000,60
439.350757000,60
439.358730000,1314
439.398832000,1314
439.443055000,1314
439.486528000,1314
439.526627000,1314
439.570601000,1314
439.614575000,1314
439.659047000,1314
439.702770000,1314
439.746493000,1314
439.786595000,1314
439.830693000,1314
439.874915000,1314
439.918264000,1314
439.962363000,1314
440.002714000,1314
440.046438000,1314
440.090671000,1314
440.134633000,1314
440.178606000,1314
440.224078000,1314
440.263944000,1314
440.309776000,1314
440.352127000,1314
440.393351000,1314
440.436457000,1314
440.480299000,1314
440.524147000,1314
440.568120000,1314
440.608469000,1314
440.652454000,1314
440.696046000,1314
440.740515000,1314
440.784737000,1314
440.828336000,1314
440.868435000,1314
440.911913000,1314
440.956263000,1314
440.999984000,1314
441.044454000,1314
441.084194000,1314
441.129402000,1314
441.172255000,1314
441.215988000,1314
441.260448000,1314
441.303920000,1314
441.346398000,1314
441.390747000,1314
441.426475000,1082
441.467200000,117
441.566639000,60
441.570511000,60
441.575006000,60
441.583125000,60
441.590874000,60
441.594621000,60
441.598866000,60
441.598871000,60
441.606487000,60
441.610989000,60
441.614733000,60
441.618854000,60
441.618859000,60
441.626977000,60
441.630857000,60
441.630869000,60
441.642592000,60
441.647222000,60
441.650836000,60
441.654848000,60
441.654859000,60
441.662955000,60
441.666711000,60
441.670705000,60
441.678320000,1314
441.714300000,1314
441.758647000,1314
441.802495000,1314
441.842977000,1314
441.887193000,1314
441.931167000,1314
441.975016000,1314
442.014739000,1314
442.059090000,1314
442.102688000,1314
442.147032000,1314
442.190889000,1314
442.234982000,1314
442.275457000,1314
442.318932000,1314
442.362667000,1314
442.406507000,1314
442.450850000,1314
442.490702000,1314
442.534551000,1314
442.578398000,1314
442.622745000,1314
442.666721000,1314
442.706443000,1314
442.775043000,1314
442.814515000,1314
442.858488000,1314
442.903085000,1314
442.947563000,1314
442.990644000,1314
443.031506000,1314
443.074610000,1314
443.118833000,1314
443.162928000,1314
443.206774000,1314
443.246749000,1314
443.291225000,1314
443.338068000,1314
443.376419000,1314
443.421144000,1314
443.464492000,1314
443.508579000,1314
443.552676000,1314
443.596414000,1314
443.636510000,1314
443.680484000,1314
443.724589000,1314
443.780182000,1082
443.813268000,117
443.900599000,60
443.905346000,60
443.913342000,60
443.916975000,60
443.924962000,60
443.928581000,60
443.928587000,60
443.936952000,60
443.943073000,60
443.943197000,60
443.948466000,60
443.952446000,60
443.952571000,66
443.960442000,66
443.961062000,66
443.968559000,66
443.972554000,66
443.977053000,66
443.984425000,66
443.984430000,66
443.992676000,66
443.996915000,66
444.001288000,66
444.001300000,66
444.009283000,66
444.009288000,66
444.016270000,66
444.020267000,66
444.025015000,66
444.025020000,66
444.033020000,66
444.033025000,66
444.040263000,66
444.044761000,66
444.044767000,66
444.055880000,60
444.057629000,1314
444.100718000,1314
444.146452000,1314
444.185321000,1314
444.229140000,1314
444.273372000,1314
444.317471000,1314
444.359194000,1314
444.403542000,1314
444.446892000,1314
444.490607000,1314
444.530964000,1314
444.574834000,1314
444.618955000,1314
444.662509000,1314
444.706725000,1314
444.746576000,1314
444.790924000,1314
444.834780000,1314
444.880002000,1314
444.922975000,1314
444.966442000,1314
445.006551000,1314
445.050646000,1314
445.094496000,1314
445.138970000,1314
445.182567000,1314
445.226662000,1314
445.266640000,1314
445.311112000,1314
445.357834000,1314
445.396935000,1314
445.440282000,1314
445.484507000,1314
445.527980000,1314
445.572222000,1314
445.612430000,1314
445.656528000,1314
445.701499000,1314
445.746848000,1314
445.785068000,1314
445.828670000,1314
445.873020000,1314
445.917241000,1314
445.958467000,1314
446.002447000,1314
446.046659000,1314
446.090387000,1314
446.125748000,1082
446.214934000,117
446.290773000,60
446.295261000,60
446.298635000,60
446.302770000,60
446.306630000,60
446.310998000,60
446.315122000,60
446.342853000,60
446.346730000,60
446.350861000,60
446.355723000,60
446.356098000,60
446.365968000,60
446.370215000,60
446.375086000,60
446.390586000,60
446.394952000,60
446.406950000,60
446.410565000,60
446.415813000,60
446.419309000,60
446.422972000,60
446.430556000,60
446.434301000,60
446.443046000,1314
446.482643000,1314
446.519004000,1314
446.562735000,1314
446.606695000,1314
446.650669000,1314
446.690520000,1314
446.735492000,1314
446.783712000,1314
446.822689000,1314
446.866911000,1314
446.911134000,1314
446.950860000,1314
446.994976000,1314
447.043055000,1314
447.082287000,1314
447.126878000,1314
447.166853000,1314
447.210577000,1314
447.254550000,1314
447.298774000,1314
447.346369000,1314
447.385345000,1314
447.429317000,1314
447.473043000,1314
447.513143000,1314
447.558614000,1314
447.602962000,1314
447.642938000,1314
447.686413000,1314
447.731038000,1314
447.774734000,1314
447.818456000,1314
447.862935000,1314
447.906902000,1314
447.951024000,1314
447.990477000,1314
448.035075000,1314
448.078548000,1314
448.122646000,1314
448.166620000,1314
448.210342000,1314
448.251194000,1314
448.294801000,1314
448.338514000,1314
448.382741000,1314
448.426461000,1314
448.466687000,1314
448.502289000,1082
448.535279000,117
448.598861000,60
448.607102000,60
448.611598000,60
448.614972000,60
448.619624000,60
448.622841000,60
448.626464000,60
448.630713000,60
448.634715000,60
448.655715000,60
448.659070000,60
448.662580000,60
448.667190000,60
448.667195000,60
448.671329000,60
448.674934000,117
448.739772000,60
448.743176000,60
448.746891000,60
448.751764000,60
448.754763000,60
448.754769000,60
448.758510000,60
448.762773000,60
448.770416000,60
448.774624000,60
448.782495000,1314
448.818601000,1314
448.863195000,1314
448.902578000,1314
448.950642000,1314
448.991118000,1314
449.038962000,1314
449.082438000,1314
449.122537000,1314
449.163022000,1314
449.206625000,1314
449.252460000,1314
449.294808000,1314
449.338531000,1314
449.382758000,1314
449.422731000,1314
449.466330000,1314
449.510304000,1314
449.554657000,1314
449.598998000,1314
449.638975000,1314
449.682823000,1314
449.726670000,1314
449.770406000,1314
449.814617000,1314
449.854716000,1314
449.898691000,1314
449.946410000,1314
449.997005000,1314
450.028866000,1314
450.072995000,1314
450.116933000,1314
450.158532000,1314
450.202759000,1314
450.246356000,1314
450.290453000,1314
450.334801000,1314
450.374652000,1314
450.418267000,1314
450.462865000,1314
450.506694000,1314
450.550919000,1314
450.594392000,1314
450.634868000,1314
450.678717000,1314
450.723187000,1314
450.766913000,1314
450.810513000,1314
450.846491000,1082
450.878719000,117
450.962798000,60
450.966414000,60
450.970662000,60
450.974410000,60
450.978912000,60
450.982531000,60
450.987028000,60
450.990525000,60
450.994787000,60
451.019009000,60
451.022898000,60
451.026879000,60
451.030502000,60
451.034624000,60
451.038747000,60
451.042998000,60
451.046242000,60
451.050864000,60
451.066856000,60
451.070982000,60
451.074475000,60
451.078732000,60
451.086489000,60
451.090840000,60
451.098335000,1314
451.138935000,1314
451.183035000,1314
451.218512000,1314
451.270481000,1314
451.310457000,1314
451.350565000,1314
451.398655000,1314
451.442750000,1314
451.478729000,1314
451.522578000,1314
451.571049000,1314
451.610900000,1314
451.650749000,1314
451.703594000,1314
451.738698000,1314
451.794911000,1314
451.830516000,1314
451.870740000,1314
451.914465000,1314
451.962582000,1314
452.003410000,1314
452.042761000,1314
452.086734000,1314
452.130209000,1314
452.174805000,1314
452.218657000,1314
452.263127000,1314
452.302976000,1314
452.346711000,1314
452.390964000,1314
452.436271000,1314
452.478870000,1314
452.518846000,1314
452.562946000,1314
452.606668000,1314
452.650766000,1314
452.694740000,1314
452.734715000,1314
452.778814000,1314
452.822785000,1314
452.867884000,1314
452.910608000,1314
452.954706000,1314
452.994711000,1314
453.038529000,1314
453.082633000,1314
453.126602000,1314
453.161705000,1082
453.199056000,117
453.437787000,60
453.444034000,60
453.447781000,60
453.451156000,60
453.455026000,60
453.455524000,60
453.459273000,60
453.463396000,60
453.467518000,60
453.500124000,60
453.503372000,60
453.507126000,60
453.511122000,60
453.515375000,60
453.520235000,60
453.524234000,60
453.524239000,60
453.531479000,60
453.542973000,60
453.547219000,60
453.551217000,60
453.555464000,60
453.559355000,60
453.563210000,60
453.571204000,1314
453.611056000,1314
453.651158000,1314
453.691651000,1314
453.739603000,1314
453.778953000,1314
453.823178000,1314
453.870898000,1314
453.910883000,1314
453.951350000,1314
453.995449000,1314
454.041043000,1314
454.083894000,1314
454.123995000,1314
454.171724000,1314
454.211939000,1314
454.256287000,1314
454.300637000,1314
454.339869000,1314
454.383711000,1314
454.431681000,1314
454.471663000,1314
454.515880000,1314
454.559988000,1314
454.599830000,1314
454.643802000,1314
454.687651000,1314
454.731749000,1314
454.776243000,1314
454.815954000,1314
454.859795000,1314
454.904270000,1314
454.948367000,1314
454.991720000,1314
455.035940000,1314
455.077168000,1314
455.120137000,1314
455.163863000,1314
455.207584000,1314
455.251932000,1314
455.292033000,1314
455.335757000,1314
455.379856000,1314
455.423578000,1314
455.468062000,1314
455.511648000,1314
455.551998000,1314
455.596100000,1314
455.630953000,1082
455.668304000,117
455.756875000,60
455.763755000,60
455.767869000,60
455.775492000,60
455.780114000,60
455.780120000,60
455.788484000,60
455.792490000,60
455.792495000,60
455.800474000,60
455.804345000,60
455.804350000,60
455.835832000,60
455.839949000,60
455.848194000,60
455.851945000,60
455.856064000,60
455.860321000,60
455.864310000,60
455.867932000,60
455.871817000,60
455.875930000,60
455.879675000,60
455.886175000,60
455.887795000,1314
455.932144000,1314
455.972251000,1314
456.011971000,1314
456.060190000,1314
456.099929000,1314
456.146513000,1314
456.189113000,1314
456.229213000,1314
456.273313000,1314
456.318284000,1314
456.370752000,1314
456.404107000,1314
456.449329000,1314
456.490805000,1314
456.534787000,1314
456.578625000,1314
456.618476000,1314
456.662575000,1314
456.707796000,1314
456.750896000,1314
456.796743000,1314
456.836594000,1314
456.879567000,1314
456.923542000,1314
456.967141000,1314
457.011361000,1314
457.051336000,1314
457.095186000,1314
457.139158000,1314
457.183506000,1314
457.226865000,1314
457.271078000,1314
457.311180000,1314
457.359649000,1314
457.399766000,1314
457.445111000,1314
457.487572000,1314
457.527922000,1314
457.571772000,1314
457.615619000,1314
457.659591000,1314
457.703442000,1314
457.746915000,1314
457.789139000,1314
457.833120000,1314
457.872962000,1314
457.917312000,1314
457.953678000,1082
457.987282000,117
458.058602000,60
458.067100000,60
458.070842000,60
458.078712000,60
458.082725000,60
458.090829000,60
458.094827000,60
458.099324000,60
458.099332000,60
458.106696000,60
458.110942000,60
458.110947000,60
458.119437000,60
458.122560000,60
458.127306000,60
458.134802000,60
458.139052000,60
458.146930000,60
458.154823000,60
458.158537000,60
458.162412000,60
458.167657000,117
458.211008000,60
458.214754000,60
458.218763000,60
458.226872000,1314
458.262601000,1314
458.310570000,1314
458.350297000,1314
458.390653000,1314
458.438618000,1314
458.482842000,1314
458.518695000,1314
458.562917000,1314
458.610638000,1314
458.650491000,1314
458.694471000,1314
458.739061000,1314
458.782659000,1314
458.823133000,1314
458.871105000,1314
458.910470000,1314
458.954555000,1314
458.999152000,1314
459.042631000,1314
459.082600000,1314
459.126700000,1314
459.170798000,1314
459.210274000,1314
459.254877000,1314
459.298973000,1314
459.346818000,1314
459.384918000,1314
459.429016000,1314
459.472865000,1314
459.517466000,1314
459.558936000,1314
459.602912000,1314
459.646509000,1314
459.686859000,1314
459.731334000,1314
459.774569000,1314
459.818777000,1314
459.862643000,1314
459.903113000,1314
459.947324000,1314
459.990800000,1314
460.034897000,1314
460.078745000,1314
460.147079000,1314
460.185932000,1314
460.229163000,1314
460.273380000,1314
460.308232000,1082
460.355079000,117
460.451145000,60
460.454767000,60
460.458638000,60
460.467265000,60
460.470631000,60
460.474635000,60
460.478878000,60
460.482623000,60
460.491119000,60
460.498619000,60
460.505862000,60
460.510859000,60
460.515104000,60
460.518602000,60
460.522475000,60
460.527971000,60
460.527977000,60
460.534721000,60
460.538464000,60
460.542837000,60
460.546593000,60
460.550583000,60
460.554832000,60
460.554838000,60
460.562825000,1314
460.602808000,1314
460.646526000,1314
460.691251000,1314
460.730722000,1314
460.774449000,1314
460.818670000,1314
460.862892000,1314
460.906494000,1314
460.946467000,1314
460.990942000,1314
461.034791000,1314
461.079014000,1314
461.122613000,1314
461.166584000,1314
461.206813000,1314
461.250283000,1314
461.294883000,1314
461.338604000,1314
461.382952000,1314
461.422678000,1314
461.466553000,1314
461.511124000,1314
461.554471000,1314
461.598820000,1314
461.638431000,1314
461.682269000,1314
461.726618000,1314
461.770848000,1314
461.814690000,1314
461.858787000,1314
461.898637000,1314
461.946983000,1314
461.984968000,1314
462.028684000,1314
462.073030000,1314
462.116879000,1314
462.158356000,1314
462.204090000,1314
462.246925000,1314
462.290783000,1314
462.334630000,1314
462.374722000,1314
462.418981000,1314
462.463303000,1314
462.507018000,1314
462.551116000,1314
462.590599000,1314
462.626702000,1082
462.671301000,117
462.751120000,60
462.758364000,60
462.762885000,60
462.767109000,60
462.774853000,60
462.774859000,60
462.783604000,60
462.783609000,60
462.787000000,60
462.794966000,60
462.794971000,60
462.802712000,60
462.806959000,60
462.811332000,60
462.811337000,60
462.834318000,60
462.838814000,60
462.848067000,60
462.850432000,60
462.854456000,60
462.859182000,60
462.862687000,60
462.866803000,60
462.866809000,60
462.878541000,1314
462.914401000,1314
462.954745000,1314
462.998593000,1314
463.043071000,1314
463.087300000,1314
463.130891000,1314
463.170487000,1314
463.214336000,1314
463.258686000,1314
463.302662000,1314
463.346511000,1314
463.390729000,1314
463.431087000,1314
463.474554000,1314
463.518776000,1314
463.562750000,1314
463.607098000,1314
463.646824000,1314
463.691050000,1314
463.735031000,1314
463.778625000,1314
463.822715000,1314
463.867192000,1314
463.906421000,1314
463.950518000,1314
463.994740000,1314
464.038834000,1314
464.082562000,1314
464.123033000,1314
464.166643000,1314
464.210484000,1314
464.254829000,1314
464.298803000,1314
464.346772000,1314
464.385374000,1314
464.429098000,1314
464.468949000,1314
464.513052000,1314
464.556644000,1314
464.600494000,1314
464.644967000,1314
464.688440000,1314
464.728420000,1314
464.772394000,1314
464.816486000,1314
464.860459000,1314
464.904934000,1314
464.940411000,1082
464.973017000,117
465.061338000,60
465.065209000,60
465.068853000,60
465.072705000,60
465.072710000,60
465.076606000,60
465.080451000,60
465.084699000,60
465.088570000,60
465.092943000,60
465.096440000,60
465.100688000,60
465.132795000,60
465.136925000,60
465.142790000,60
465.148410000,60
465.152532000,60
465.156529000,60
465.156780000,60
465.161042000,60
465.165149000,60
465.169021000,60
465.172519000,60
465.177266000,60
465.184887000,1314
465.224739000,1314
465.264839000,1314
465.308821000,1314
465.353160000,1314
465.396384000,1314
465.440732000,1314
465.484456000,1314
465.525556000,1314
465.568783000,1314
465.621123000,1314
465.657102000,1314
465.700709000,1314
465.740800000,1314
465.784772000,1314
465.828494000,1314
465.872593000,1314
465.916319000,1314
465.969035000,1314
466.000516000,1314
466.044618000,1314
466.088464000,1314
466.132810000,1314
466.176660000,1314
466.216262000,1314
466.260741000,1314
466.304835000,1314
466.348306000,1314
466.392777000,1314
466.436875000,1314
466.476475000,1314
466.520949000,1314
466.564924000,1314
466.609271000,1314
466.652994000,1314
466.693845000,1314
466.736442000,1314
466.780837000,1314
466.825389000,1314
466.868363000,1314
466.912961000,1314
466.953064000,1314
467.004156000,1314
467.041395000,1314
467.084982000,1314
467.128454000,1314
467.168555000,1314
467.212904000,1314
467.248631000,1082
467.284735000,117
467.373056000,60
467.376806000,60
467.386423000,60
467.388796000,60
467.388801000,60
467.396791000,60
467.400539000,60
467.400544000,60
467.404411000,60
467.408908000,60
467.408914000,60
467.417654000,60
467.422034000,60
467.425278000,60
467.429646000,60
467.449010000,60
467.456881000,60
467.460528000,60
467.464625000,60
467.468872000,60
467.473369000,60
467.476367000,60
467.480749000,60
467.484612000,60
467.494108000,1314
467.528838000,1314
467.572809000,1314
467.620404000,1314
467.660383000,1314
467.700988000,1314
467.752959000,1314
467.789178000,1314
467.829779000,1314
467.872254000,1314
467.920728000,1314
467.960197000,1314
468.004672000,1314
468.052516000,1314
468.088745000,1314
468.133592000,1314
468.180314000,1314
468.220547000,1314
468.264639000,1314
468.308987000,1314
468.348338000,1314
468.392811000,1314
468.436909000,1314
468.480756000,1314
468.525354000,1314
468.564331000,1314
468.608935000,1314
468.653151000,1314
468.696501000,1314
468.740611000,1314
468.780450000,1314
468.824811000,1314
468.872394000,1314
468.912619000,1314
468.956344000,1314
469.000940000,1314
469.040933000,1314
469.084397000,1314
469.128626000,1314
469.172715000,1314
469.216569000,1314
469.260532000,1314
469.300758000,1314
469.346854000,1314
469.389579000,1314
469.433802000,1314
469.473528000,1314
469.517375000,1314
469.553854000,1082
469.587583000,117
469.626560000,60
469.635431000,60
469.638426000,60
469.646546000,117
469.735744000,60
469.738616000,60
469.742863000,60
469.747484000,60
469.750858000,60
469.754856000,60
469.759742000,60
469.763101000,60
469.766598000,60
469.771471000,60
469.774598000,60
469.779096000,60
469.782713000,60
469.790709000,66
469.795331000,66
469.799079000,66
469.802826000,66
469.806948000,66
469.811446000,66
469.815318000,66
469.818817000,66
469.826937000,66
469.831935000,66
469.834807000,66
469.838812000,66
469.842677000,66
469.846806000,66
469.850797000,66
469.854548000,66
469.859420000,60
469.866663000,1314
469.902891000,1314
469.950987000,1314
469.990586000,1314
470.030564000,1314
470.082284000,1314
470.118644000,1314
470.162607000,1314
470.210580000,1314
470.250429000,1314
470.290655000,1314
470.339005000,1314
470.382604000,1314
470.422968000,1314
470.462926000,1314
470.510772000,1314
470.550997000,1314
470.594484000,1314
470.639193000,1314
470.678926000,1314
470.722767000,1314
470.770864000,1314
470.810596000,1314
470.854688000,1314
470.898798000,1314
470.938386000,1314
470.983110000,1314
471.026957000,1314
471.070323000,1314
471.114659000,1314
471.154504000,1314
471.198727000,1314
471.243076000,1314
471.286552000,1314
471.331021000,1314
471.374621000,1314
471.414971000,1314
471.458711000,1314
471.502793000,1314
471.546766000,1314
471.590740000,1314
471.630214000,1314
471.686430000,1314
471.718410000,1314
471.762394000,1314
471.806607000,1314
471.850831000,1314
471.894680000,1314
471.930158000,1082
471.962892000,117
472.026849000,60
472.030846000,60
472.034843000,60
472.038716000,60
472.046461000,60
472.050848000,60
472.054831000,60
472.063202000,60
472.066574000,60
472.071072000,60
472.078701000,60
472.082564000,60
472.086936000,60
472.094806000,60
472.118542000,60
472.127412000,60
472.130659000,60
472.134911000,60
472.138663000,60
472.143027000,60
472.146650000,60
472.150773000,60
472.154396000,60
472.158894000,60
472.166513000,1314
472.202493000,1314
472.251088000,1314
472.290693000,1314
472.330789000,1314
472.382632000,1314
472.418485000,1314
472.462958000,1314
472.510930000,1314
